descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
88190,3231,191,31,7
20296,3827,52,55,9
87968,888,323,10,9
33193,700,457,118,3
54476,4003,190,75,5
19393,3482,291,112,4
23735,234,382,39,1
14157,2302,178,38,6
15348,3476,473,46,8
92202,3446,69,31,8
22897,1377,285,40,7
40417,1118,426,21,9
64647,1297,383,30,1
21707,3826,589,11,9
21428,2085,445,110,1
95987,183,21,115,3
75061,3945,312,39,3
791,1783,533,49,6
52748,4013,302,16,8
56872,3770,113,41,2
97361,3844,412,30,2
9204,819,317,65,7
50520,2521,205,92,8
8440,2216,539,118,1
26939,2052,292,23,5
59915,565,301,20,9
43515,2639,191,52,9
57989,1360,408,48,7
18330,2402,111,94,5
41563,3599,583,31,10
42453,206,407,98,7
57438,1591,378,120,9
58145,598,588,57,10
37860,3949,258,76,7
22271,2621,275,116,4
59071,3075,559,99,1
46343,302,136,107,10
37762,205,324,19,5
71417,2545,81,6,5
63127,1904,396,116,6
72957,236,421,106,10
860,496,378,87,4
51648,266,269,51,5
95574,460,350,76,10
21993,3862,166,99,6
22150,1966,369,111,10
51111,787,391,10,4
17619,746,466,19,1
60380,1625,515,99,10
74727,2806,443,106,3
39499,1857,572,115,3
75300,2088,237,45,3
7260,1665,268,26,9
85305,1404,237,84,10
8043,479,19,96,7
20685,3379,333,107,8
59706,3305,561,29,2
35411,2263,615,99,10
81279,3257,110,25,8
89257,2377,70,30,8
84557,3013,242,84,9
41969,1514,298,41,3
70226,278,236,34,10
10213,1218,17,73,2
29515,380,244,71,7
49775,2502,572,88,1
76738,3395,44,13,1
22315,3295,508,58,6
64634,2215,605,59,7
7949,1759,220,119,10
29713,2198,161,59,4
77054,10,559,119,2
74924,53,126,2,9
46000,3868,456,41,10
36610,957,321,85,7
80882,2210,105,49,10
28483,1107,142,77,10
45366,3577,537,21,10
95388,2732,346,42,4
2166,1129,370,35,3
29936,3369,389,19,7
89177,1579,88,120,2
80242,3908,87,50,7
84069,2532,532,75,4
43229,2889,574,56,8
66937,2945,450,100,2
42187,87,492,23,1
3692,774,505,19,8
93759,729,20,78,1
82073,1625,226,7,9
10514,3322,181,76,5
25687,526,287,19,5
13625,3711,541,38,2
92625,172,226,83,10
86199,1595,542,55,9
46360,1560,330,38,10
12129,1757,80,69,3
87492,3056,425,10,6
14185,857,479,18,9
15791,1227,630,24,8
66593,2418,202,25,5
70979,2849,595,82,7
74538,2357,158,64,9
54241,3915,475,92,3
89389,3126,363,120,1
72520,2064,455,103,10
45367,774,277,32,6
62177,13,93,55,8
32238,3376,130,41,4
40968,1579,560,60,2
31796,3369,502,90,3
28771,1317,89,96,2
47240,427,208,94,1
49392,311,274,15,4
31408,334,7,3,4
54034,1843,145,106,3
89952,2301,106,33,6
39636,532,8,23,6
92716,224,155,80,1
43395,1411,545,16,9
93763,846,3,77,7
53443,3835,364,100,9
25933,3462,454,99,5
61970,3769,252,75,8
22629,1997,132,20,6
22072,3363,431,70,3
37102,1439,228,2,4
82742,661,259,7,9
57217,2574,545,70,6
54689,402,448,44,3
15914,4014,373,2,3
94981,1733,569,53,7
59934,1012,245,10,1
49145,1636,90,73,5
41187,720,423,26,1
56680,2821,458,96,2
17222,156,5,54,5
10770,3542,257,10,2
39408,1437,210,5,10
61800,2945,412,4,2
55365,2030,196,20,3
80636,1990,572,11,8
86477,288,568,41,6
54820,275,414,82,7
5119,448,509,109,2
83474,1141,109,1,6
69470,2058,356,19,2
67598,241,467,116,7
797,3037,529,36,6
26950,3985,138,84,4
26471,3394,245,56,7
40568,3556,313,11,4
56968,2475,440,18,9
41682,3388,14,88,2
54236,1135,82,83,2
66661,2502,408,119,4
31573,38,250,41,2
80761,217,289,33,9
59744,3063,598,118,9
86114,2078,283,17,6
11867,3352,67,30,6
24145,1807,478,114,7
37576,3913,225,46,10
69047,2649,430,102,8
45096,3738,274,111,6
48488,3542,437,104,5
76881,3097,223,29,6
18,726,586,118,4
94975,3690,247,115,4
9044,3786,623,68,4
35950,1656,344,102,9
10828,1273,55,72,4
27442,3701,572,61,5
77376,1294,321,111,5
84490,1447,319,76,3
94388,211,355,3,10
38375,1100,408,92,3
34097,1270,85,59,2
81655,1458,232,67,9
33703,3781,212,54,2
84242,514,277,19,5
50634,3191,210,75,4
6842,1311,181,117,1
21373,1728,344,48,9
40717,3624,232,56,3
75938,3002,363,101,3
43483,2418,302,55,1
58782,66,448,112,3
9535,1358,580,92,9
26732,2643,432,37,7
77794,2139,151,58,2
66571,2987,410,94,5
4964,472,480,76,9
7466,1927,147,11,1
58752,3649,29,110,4
47879,2454,615,28,3
57368,33,555,25,3
29584,3797,166,61,9
34778,2014,306,86,3
31465,3425,156,56,2
59606,2960,448,34,5
15679,449,485,106,10
84982,312,8,75,3
27844,3709,389,75,6
2642,3535,305,57,1
45225,676,117,51,6
44759,1599,316,7,5
65921,1128,174,111,1
3338,1884,230,55,9
50215,1455,365,106,3
64237,1122,149,26,4
73904,2312,81,12,8
4939,3134,497,75,6
49529,1416,427,76,1
52448,4006,414,96,10
49577,1737,419,79,10
25620,622,356,68,2
568,1182,40,33,1
89954,2265,86,87,7
66973,809,610,87,6
84891,911,592,54,7
43014,2495,90,38,3
47981,1349,609,48,3
74120,196,533,93,7
80733,1856,619,41,6
9187,2232,141,40,9
9096,2041,256,13,10
436,771,578,62,6
35492,2556,410,104,10
4482,3302,369,115,4
64465,1900,139,64,1
63853,2945,108,101,1
37641,1074,539,15,2
34754,3410,152,56,5
7420,2866,534,66,2
36620,1387,206,117,2
50922,839,530,15,10
52550,2259,304,52,10
62124,3394,182,15,7
81923,3633,554,75,10
59895,555,135,28,10
16444,3095,208,38,4
50952,1721,347,8,7
34149,3035,66,24,9
94654,3932,124,104,5
41185,3174,324,76,5
38243,1521,495,59,6
3324,1928,575,18,6
13117,693,30,50,4
93195,1455,427,35,10
83110,1121,412,6,4
64392,212,570,59,7
98858,1597,619,37,4
80121,64,77,121,5
11884,38,36,75,8
49968,541,58,98,7
96015,2467,515,26,6
76675,3773,74,14,2
16876,2353,248,87,7
32417,2297,190,37,10
71820,2215,560,90,10
24902,1979,287,20,7
33,200,598,33,9
74868,694,545,113,7
39170,963,61,31,8
1044,2781,233,90,8
59959,416,241,31,5
39990,847,142,116,9
45380,365,323,42,6
45057,2430,233,83,2
91089,914,11,74,6
92576,3451,225,60,6
109,3121,440,44,6
42450,3239,645,98,6
78077,91,504,34,9
80943,3730,587,99,10
87292,3380,289,77,3
62215,2678,593,11,1
29396,179,554,2,7
30705,3262,153,31,2
60223,1135,231,47,2
35447,2739,66,93,5
40624,1812,201,41,5
52512,2682,25,53,1
25094,3047,356,38,6
81763,3507,59,86,2
80720,1729,212,120,8
46892,273,173,84,2
40355,1741,85,72,2
65361,104,562,88,6
34337,616,532,38,5
519,2690,278,43,5
68549,2761,339,78,2
56192,3652,416,58,6
65843,2926,331,79,5
87665,238,501,8,5
19592,1305,623,25,2
84333,650,16,55,2
61,1329,246,20,4
3356,3939,50,107,4
87208,2912,560,27,2
74057,128,451,83,5
40639,3885,82,53,8
22581,913,107,90,10
34789,2599,371,88,3
59110,1508,383,64,3
39646,2698,372,48,10
55154,2478,362,10,3
90066,1985,454,101,6
10881,1152,577,78,1
45488,2782,468,23,5
7105,606,164,100,8
84916,1571,287,89,7
22937,799,328,47,3
17603,245,372,28,10
80512,937,147,103,1
78368,2582,104,91,7
33849,1554,231,13,8
30461,2698,494,112,3
31237,2795,214,106,10
62459,135,486,94,1
14162,34,289,89,7
39737,2286,562,48,8
46216,883,327,24,10
70855,1901,143,2,8
66165,2528,89,88,3
22425,868,50,83,1
77642,3074,390,114,7
12493,2373,383,8,6
47389,2300,277,56,10
43295,2185,405,108,3
64111,2483,332,71,4
98084,3069,638,74,6
68069,1747,613,5,2
80984,3932,508,16,8
41337,2467,555,25,6
85437,3162,292,92,1
45841,2443,185,33,2
88727,2628,239,7,5
21978,1053,621,48,9
51337,2229,297,107,4
36134,560,623,80,10
69664,2318,201,93,7
85452,2725,37,121,3
59247,341,619,14,6
9129,3463,383,1,5
1900,333,519,61,3
37652,3712,548,119,1
32312,541,391,26,9
50496,1824,578,63,3
1144,28,125,5,6
45177,6,515,76,9
89749,1248,460,93,9
68271,694,183,91,10
87597,3689,1,22,2
24042,1791,456,2,8
88700,548,235,41,3
48037,2624,283,28,7
8495,171,645,26,10
41127,2010,444,94,7
79788,927,23,98,7
84495,3837,610,76,8
49148,3668,319,107,9
55044,1321,167,118,6
76536,1284,83,100,5
75897,2573,217,109,7
12441,1894,210,63,2
97831,2715,627,87,5
69390,3857,548,66,7
31850,3955,438,31,10
78953,664,422,17,9
51172,1346,478,40,9
76207,1123,50,56,1
30296,1841,128,3,8
29956,2554,494,7,3
42316,3045,513,95,5
56444,1075,549,53,3
73895,3535,174,62,3
24470,1204,599,33,10
64972,181,41,93,7
31925,48,615,75,1
26038,101,106,99,4
13537,2561,537,45,5
53506,1093,404,67,10
33572,2957,68,11,9
12830,3464,103,6,10
58203,2988,3,91,9
54645,136,619,67,6
7317,1047,565,44,3
61560,1124,288,35,1
31171,2051,514,77,1
85764,2748,57,58,4
77332,3312,342,104,8
43878,2987,178,15,6
74528,2598,231,79,2
13939,1977,115,98,9
49863,994,581,105,3
6894,3609,15,28,10
80559,3836,147,72,9
46532,119,540,65,8
77922,2987,286,55,5
70907,2087,334,1,2
22767,1824,364,38,3
38042,2716,428,2,10
85819,594,441,9,8
29870,2935,600,113,7
90687,355,135,70,10
44914,436,623,62,9
64576,2013,145,118,3
77815,2010,104,19,3
1565,2705,550,113,10
2240,1973,195,48,10
94424,244,624,44,4
93188,3486,547,56,6
1881,3365,193,69,10
89435,484,121,70,8
61926,3960,11,67,2
37590,169,379,112,9
98248,152,540,12,5
40016,148,137,53,5
63034,250,509,85,1
71503,2434,65,114,7
77364,1607,270,29,7
60570,2232,199,9,8
54040,1718,536,78,7
89641,2209,163,104,6
75201,1884,295,56,2
19759,1652,45,30,3
23719,3082,24,2,5
97969,98,146,43,6
76085,1356,595,35,1
35628,2487,470,4,8
85398,2790,588,67,10
83100,2903,109,35,8
52595,429,94,120,10
934,3669,146,120,4
22533,3375,18,113,5
43677,3194,54,20,3
49707,2670,434,72,1
91299,1412,567,24,3
77320,340,601,40,7
3174,3934,406,104,5
27634,825,70,90,4
90308,2632,130,61,2
82897,3865,538,69,7
65935,607,601,88,9
92220,460,69,15,3
9261,1310,38,9,3
90748,796,432,120,10
80886,2706,578,44,7
6599,505,256,64,6
3207,2080,390,64,6
50222,854,223,74,8
53175,251,360,49,3
74164,1985,427,58,10
26194,1972,635,3,2
46,1033,259,80,9
81278,877,536,26,6
36817,42,109,39,1
59033,1716,351,14,7
98236,1092,611,93,10
72169,245,197,109,8
34845,1891,218,82,8
98079,2303,176,47,1
30340,3704,100,33,3
61416,472,548,68,5
27996,1038,629,54,1
86919,3209,12,91,10
2315,537,400,32,2
60858,1694,501,5,6
56394,1252,426,11,5
18419,2328,420,60,3
16754,3956,271,85,8
79643,1660,280,81,4
98319,1618,132,85,1
85713,3675,494,117,9
70766,3854,326,109,6
64060,2619,330,5,2
83231,2181,454,12,2
69104,1285,115,65,3
28972,1827,51,85,2
43695,1873,106,28,9
28175,3009,555,13,3
70005,2530,161,67,9
62857,1348,254,118,5
22716,1043,464,33,5
24912,2378,276,20,10
49743,1758,424,104,1
36426,2412,543,68,4
51626,2866,591,39,5
25749,2905,406,7,9
39160,2616,306,58,3
33155,1290,190,111,7
87740,2771,263,79,9
32172,3411,607,65,10
52015,3922,1,41,3
80568,1166,172,4,8
33130,1045,468,8,3
10580,81,132,8,2
44423,1852,145,59,8
89240,392,230,81,5
90287,1027,60,17,3
59235,906,479,35,9
92622,615,281,26,3
73335,3447,620,83,3
94989,94,335,18,9
37061,1717,256,72,1
51020,3453,202,45,9
47602,2479,166,58,3
28359,2323,629,79,6
42685,1384,560,23,9
7482,3235,408,35,4
34943,1223,426,86,9
88548,2347,413,60,6
1089,2827,581,84,3
91231,1503,203,95,10
36660,2392,511,110,8
51379,3650,564,33,4
26622,498,119,19,6
91751,347,88,78,10
62886,2249,145,120,8
99294,3828,97,33,1
72383,2574,124,112,4
14315,1933,296,117,10
23169,172,27,99,1
30330,1186,563,63,7
92996,2427,169,42,6
92280,632,360,107,1
57493,131,321,62,4
61186,1652,44,117,1
72163,827,536,1,2
95963,2295,479,4,7
6952,3637,106,115,6
48653,2079,331,37,5
94052,3863,46,108,7
16571,346,210,40,4
82015,1741,53,18,9
88517,2123,295,78,8
56229,885,380,115,1
55257,1425,507,101,5
64907,3390,230,49,5
17768,100,149,28,8
23649,100,589,119,10
1682,904,485,43,2
32862,3125,84,111,5
62608,1982,269,70,4
77163,1008,596,42,2
65999,2508,34,51,4
9439,2685,391,54,5
40846,2192,488,9,10
87705,3628,366,102,1
88854,571,70,97,5
75246,307,521,9,8
37163,148,469,42,3
22803,133,375,69,7
18191,2972,30,13,2
44677,1781,307,20,3
32249,3524,149,98,7
49485,1622,117,18,9
11638,2565,625,108,10
24339,1383,356,58,2
9474,3597,595,121,8
57174,2970,534,8,8
71061,1173,466,102,8
98874,1332,271,63,7
82607,879,227,50,6
89814,982,476,52,10
36055,3607,234,119,6
95004,1306,146,90,1
2591,2705,284,38,7
33757,3257,565,82,3
60996,613,615,58,10
50672,3956,638,17,2
65687,3850,471,45,4
83752,1915,238,87,5
33519,1345,124,104,5
92901,1384,644,87,7
7610,1862,461,75,4
66377,2815,28,10,1
943,1962,167,106,7
56368,1956,199,104,10
13839,1695,58,119,8
47484,2779,20,46,3
63740,3866,626,23,6
40959,3501,538,103,5
55056,2803,568,49,2
88232,1340,572,79,3
64134,3248,357,86,6
83376,2868,35,107,2
25991,2615,250,2,7
49440,1807,147,62,3
7866,2054,308,106,6
39442,513,442,61,9
34283,353,133,82,3
3162,3524,124,95,7
578,1082,282,102,9
17708,1519,540,79,1
77972,1437,200,118,1
76268,499,58,116,3
85048,3193,567,45,10
38094,3374,486,71,7
98780,2095,441,65,10
54852,2778,282,56,4
53799,3032,141,69,2
10836,1531,37,8,4
32167,2182,457,13,3
32157,3805,349,95,2
92318,2290,475,77,2
26794,2951,258,30,9
53448,3657,228,11,1
60723,3783,627,79,2
43607,1807,53,16,1
31667,1715,634,89,6
73203,767,161,121,10
51050,744,16,64,6
98477,1062,253,31,10
41729,1975,362,80,8
85247,1124,578,54,10
36323,433,61,48,4
90983,2078,432,64,2
22719,3039,425,52,8
32681,1095,533,103,4
26347,3270,35,91,10
67193,3924,461,100,3
86295,841,513,116,7
75144,1601,149,87,4
40045,3170,103,20,10
33208,3811,241,29,3
75408,1148,595,112,4
11021,499,190,12,4
65448,3660,7,27,6
35587,3823,126,82,7
85863,3201,207,78,7
82642,3750,163,7,7
92665,316,101,62,1
40969,858,593,20,2
51542,363,572,121,3
16338,583,588,1,4
43211,2941,627,35,4
52744,3606,215,92,9
83407,566,630,105,9
53568,3129,379,15,9
85232,2667,172,28,10
41292,2573,338,77,2
38719,1147,176,7,2
41983,2968,365,49,4
47036,2168,72,94,3
75632,3264,123,22,6
86026,2675,105,120,7
98299,1221,71,27,1
64250,1834,626,69,1
66233,3324,507,106,5
82998,2839,644,79,1
33647,2819,230,88,5
14748,1074,104,83,8
76022,1087,225,103,9
94771,3378,105,113,10
2967,3109,149,98,7
57023,3084,199,66,4
96062,3674,322,72,1
50673,972,462,55,10
74846,2588,502,28,2
66351,1863,548,72,7
66451,4006,417,111,2
39418,171,141,44,3
63770,2241,507,108,5
66770,146,540,104,1
92442,2397,317,71,6
36313,1808,384,78,6
41329,3883,616,14,3
3586,1833,125,65,1
77675,3144,574,108,2
33561,39,288,121,9
74841,508,618,44,8
97844,3389,327,55,3
10390,1911,389,78,9
84304,2692,81,113,5
38958,1757,543,72,6
31242,1529,77,119,10
45656,3629,191,44,9
94314,2384,320,64,2
47229,2565,479,64,2
24616,2554,361,121,8
22679,1482,637,74,8
24654,3724,235,87,2
79112,4012,423,81,6
11566,806,613,28,1
8077,3030,3,108,7
10610,114,99,72,3
69738,1055,182,85,10
35617,3022,521,9,2
48207,205,494,21,8
1999,344,590,110,8
44153,3288,642,64,8
90002,2010,417,110,2
3196,193,73,91,9
50392,1890,165,3,3
28754,777,280,12,3
63361,3144,506,24,5
62861,1561,215,22,9
66856,1429,548,8,10
97968,2666,621,69,4
27899,1682,343,104,9
41240,910,354,70,3
98817,1855,583,30,3
44533,2673,91,113,10
6531,2345,103,117,5
7189,2096,402,44,1
56410,2793,410,50,9
75800,2480,458,26,9
62899,68,141,39,6
57150,1306,201,10,7
18326,1395,1,13,5
67783,1274,308,113,2
43968,3668,54,52,7
83392,3083,135,119,6
8556,1266,419,119,10
26262,10,250,84,9
88196,529,518,119,4
26047,2305,73,10,2
87326,577,599,90,9
52138,900,170,121,8
22296,1868,315,25,4
35571,3323,288,105,6
40017,1212,480,60,9
8629,3312,518,116,7
29654,2247,542,108,5
90280,2333,231,58,8
38781,3820,202,6,7
738,172,344,83,6
74212,1503,398,22,1
78920,3734,226,72,4
68814,775,593,13,3
48894,467,289,46,1
19762,256,335,61,9
23570,2191,356,96,6
41714,2198,626,37,3
94456,2679,175,40,6
31232,3766,505,99,2
98616,585,95,11,6
49999,1086,541,47,9
2308,2343,488,61,9
29493,929,282,70,3
5214,2353,631,52,3
59693,3101,204,120,9
26492,158,66,3,2
67473,3932,89,60,9
78787,2945,17,85,1
60342,2260,596,46,10
53625,314,556,28,3
84738,3515,414,104,2
85227,339,272,82,4
6566,3091,126,117,7
14096,746,522,10,7
87867,1412,87,26,3
26677,3989,401,79,4
59298,3021,448,41,10
85646,2993,77,119,6
69381,2131,87,66,2
59612,2726,536,62,3
31766,1690,375,109,4
46901,2864,523,110,5
7171,2303,286,14,10
86269,1950,364,112,7
29154,3593,310,91,4
18275,3717,544,57,6
80139,680,51,89,5
46027,992,505,99,4
9302,2883,272,89,1
90708,1330,93,69,1
42998,385,560,4,7
4396,3302,290,28,4
82687,531,264,43,7
48082,321,200,100,7
86704,1525,298,62,2
10447,1057,238,69,3
66138,2901,129,46,8
96353,2591,167,82,5
62553,3507,452,100,10
90379,1014,168,1,10
9713,1024,172,26,1
1655,2813,357,34,2
46586,3722,390,46,10
48895,1146,386,56,10
70823,2545,31,73,6
60068,3462,417,66,3
35906,3958,543,118,10
65867,929,46,47,8
41563,2372,566,104,10
46087,1309,165,49,1
64059,2439,614,2,7
73229,1488,396,118,8
60325,502,556,79,3
19842,2731,518,108,2
16445,3211,140,42,1
36283,537,582,70,7
58991,2351,574,66,2
40715,904,505,16,3
55145,1147,128,63,9
53490,857,273,87,1
51583,104,342,79,4
5691,2911,23,56,5
68248,393,587,44,3
47349,809,58,120,6
11387,3394,637,33,3
19421,435,196,3,3
47800,2302,438,103,3
47642,3440,52,36,7
97879,21,338,35,5
2798,352,546,70,7
61758,2418,157,58,8
95856,3435,377,74,10
27222,946,17,108,6
57731,2851,324,89,10
236,1099,611,51,2
16485,376,164,31,2
21138,2191,110,33,1
7008,1567,609,98,5
1956,1020,499,94,7
69918,2128,91,18,10
43335,3450,529,28,10
51064,1981,642,112,1
6716,953,388,75,4
3670,2934,346,108,3
34429,3842,369,108,7
40726,1570,579,65,2
75149,2678,97,98,3
78186,3922,455,64,3
23418,3004,269,103,6
82333,2693,220,59,1
61354,376,57,86,8
20719,1354,14,57,6
64535,1449,108,50,5
87224,2914,560,10,3
5337,127,471,98,9
70259,2374,600,31,6
58114,842,68,5,7
83750,1288,413,22,2
16112,893,340,121,9
30879,3471,613,118,8
20748,1,300,96,3
69298,2589,624,56,3
47836,1711,553,43,8
63979,621,238,2,5
95525,338,305,83,1
47092,3136,404,13,6
80252,2532,212,24,6
44290,2486,199,64,8
35411,413,71,9,9
35717,1047,16,57,1
83486,2905,197,49,6
18065,3827,419,74,1
47497,3573,57,8,6
51013,1708,598,100,2
36372,955,89,76,1
99856,1520,536,18,3
73718,2517,368,19,6
72458,170,38,120,8
87610,879,88,51,10
25288,1740,93,13,1
38184,1256,140,28,4
10443,2592,69,96,8
34328,2416,196,65,3
2441,1309,314,107,2
1310,320,304,103,1
12895,328,398,51,7
3059,2019,144,54,9
14897,2974,103,60,9
23052,3608,575,77,2
16935,3443,427,55,7
60371,1847,448,73,1
35492,2117,507,35,6
85589,2921,85,51,3
48046,1582,143,86,3
62526,2706,427,60,8
44474,400,518,15,3
99258,173,387,24,5
66907,984,630,40,2
511,167,121,61,1
9371,344,8,94,8
25704,3928,382,59,1
72642,3349,259,51,4
30168,1822,44,83,7
58679,2164,124,110,1
20560,1494,416,76,4
41022,1552,356,11,10
5677,713,475,25,1
21155,723,253,88,1
39519,1151,290,27,10
10587,3651,275,118,6
21358,1528,188,68,10
75718,2056,473,85,6
97614,1830,382,93,8
98211,1575,116,63,7
46547,395,308,40,3
19367,2678,638,74,3
68919,1108,89,100,8
85671,2727,356,4,5
38116,2132,123,52,7
39735,2520,562,59,7
73714,2751,577,42,9
18254,3237,623,59,7
12690,2977,120,25,7
48068,3483,447,55,10
37009,1558,608,71,10
11292,3884,174,75,6
83763,1131,225,69,9
61723,3929,149,18,4
18792,2057,593,118,4
12087,1061,218,6,6
99261,3112,279,80,10
48283,1744,334,85,4
61570,1303,373,115,7
36758,2628,157,27,3
13949,3682,533,46,3
48872,2392,629,19,2
90561,3189,555,52,7
24750,411,377,26,2
10290,2417,1,100,4
21965,1452,585,57,8
26589,3044,239,53,5
51416,1872,152,105,4
55039,194,308,11,10
17921,2925,18,70,3
109,3657,421,119,9
40623,1231,547,121,4
49120,396,611,87,8
49095,803,329,25,1
63409,2499,126,107,6
7160,923,196,51,4
37848,1585,622,31,7
63307,3731,517,31,6
94550,2884,3,86,3
13986,2975,368,101,3
71577,1069,54,87,7
37394,687,501,15,5
3795,546,414,7,1
6301,2843,639,41,5
82705,1383,272,89,1
19146,373,620,48,5
39789,1383,493,98,10
32236,3786,196,32,4
41169,421,581,112,10
7431,37,142,18,2
9221,1775,78,114,2
47005,1946,253,24,8
62899,3455,274,83,5
79403,516,632,86,9
80162,2439,294,41,6
59046,1997,178,68,7
48084,3995,84,69,7
79179,2178,246,121,8
44392,2018,434,36,6
16145,2160,34,17,2
48465,1354,201,83,6
17332,1068,599,80,8
7609,3299,470,47,2
64316,969,45,119,1
65074,823,623,88,6
90208,2587,91,70,1
39633,901,131,18,5
88627,1693,165,57,7
72495,1163,24,34,8
47467,1937,20,9,7
540,1007,591,89,8
98884,327,602,21,6
11717,3943,44,18,10
66548,1884,222,4,6
35519,2019,115,7,4
80806,3513,459,34,4
76647,2419,227,50,9
13664,1138,494,113,1
49241,3126,397,69,5
36876,2389,462,84,5
78089,2394,372,13,7
50225,1637,608,96,6
89685,1463,313,58,9
17869,3533,117,16,3
73107,3245,334,92,5
36738,1858,489,92,7
41327,1447,211,90,9
92516,2482,118,73,9
8592,493,557,8,4
97355,2853,597,39,10
49205,3301,385,41,8
99277,2231,210,71,1
37084,2071,459,84,10
57579,3571,47,94,1
8961,2796,274,98,9
55458,671,441,43,1
72958,1613,610,113,6
77859,2278,449,51,1
44751,897,44,84,10
31338,71,351,118,5
36885,255,548,99,1
17599,1470,403,119,8
50760,2036,52,30,10
7167,569,543,59,10
61016,2405,32,36,10
76175,1826,201,78,8
33488,94,436,57,8
75580,979,106,67,8
3349,3874,72,15,4
94840,2939,608,81,7
3971,1423,184,109,5
14579,1670,193,101,10
34785,3688,170,111,9
32418,2511,235,113,3
11044,926,566,115,5
27177,3219,347,47,8
57652,2528,192,110,8
27349,25,86,77,1
69840,779,404,116,6
82833,2465,61,120,6
14923,1218,141,20,9
22258,1686,67,98,2
89553,2687,322,64,7
84861,2397,325,85,10
56052,16,300,38,3
28810,833,332,29,4
67256,1757,350,115,6
23656,3551,495,56,10
76001,2579,195,36,9
11656,112,632,93,1
44841,3417,579,83,2
46531,1609,28,110,7
9595,1183,522,82,3
43125,1848,157,37,3
19808,3309,145,89,6
75355,2897,505,117,1
89125,624,212,77,2
4737,3166,227,9,2
38528,3339,194,1,7
6319,2914,502,85,8
75858,1759,496,7,8
63314,1830,224,75,8
42412,3069,173,21,9
13885,2867,571,73,3
47663,1505,582,57,9
4086,404,56,12,6
93043,3945,397,4,9
13965,2064,222,115,10
52811,2065,17,95,7
72784,2648,569,31,9
77872,2748,203,4,6
44021,1885,479,5,2
71234,1585,255,37,9
75464,3357,496,121,8
71076,915,33,41,7
44595,2217,580,78,7
24970,2834,3,3,6
30396,667,254,25,6
81613,668,46,119,9
4212,3432,536,40,6
62406,2467,289,116,3
67130,1817,483,119,5
6741,899,496,114,4
8621,265,454,7,3
90157,1262,612,83,3
14236,1430,315,116,5
1108,2133,598,48,9
31037,884,527,15,8
66460,295,188,43,7
35764,2152,529,53,1
32764,2366,317,120,9
14918,3975,14,99,2
9930,2583,404,91,5
57659,320,266,51,10
39520,3252,71,40,10
63727,1350,101,60,7
22839,2961,97,115,4
29535,3751,126,65,6
21293,2941,570,11,9
93572,2584,362,119,6
89708,378,419,22,9
96633,3762,49,97,7
97470,1401,383,3,1
53551,3344,200,85,2
47509,1621,173,91,1
42479,2315,302,56,2
35341,116,301,71,4
37535,899,100,39,5
17508,2049,347,37,5
27788,2792,179,12,4
45032,3140,166,22,9
94561,627,413,27,7
14311,3582,215,106,6
3200,2543,398,112,2
57923,3119,277,46,5
32786,2452,583,4,8
59534,2579,591,84,10
42279,1083,217,36,9
97791,563,465,9,1
17368,987,79,14,6
64215,1290,305,55,1
9390,3634,324,104,7
94634,256,414,87,6
92412,1054,406,48,5
60856,326,285,69,4
73377,3810,46,33,3
10691,3340,1,88,9
